donor_id,last_donation_date,frequency,monetary,recency,average_donation,donation_frequency_band
102948,2016-06-26,5,231.26,148,46.25,Regular
102949,2016-08-24,4,83.69,89,20.92,Regular
102950,2016-05-20,7,209.17,185,29.88,Regular
102951,2016-02-10,4,246.03,285,61.51,Regular
102952,2016-10-25,2,57.63,27,28.82,Occasional
102953,2016-07-15,12,313.88,129,26.16,Frequent
102954,2016-04-20,4,145.0,215,36.25,Regular
102955,2016-01-08,7,159.05,318,22.72,Regular
102956,2016-08-16,8,320.55,97,40.07,Regular
102957,2015-10-22,6,217.56,396,36.26,Regular
102958,2016-09-06,3,108.94,76,36.31,Occasional
102959,2016-08-09,4,157.46,104,39.36,Regular
102960,2016-09-24,9,277.07,58,30.79,Regular
102961,2016-01-01,5,134.34,325,26.87,Regular
102962,2016-07-06,11,383.16,138,34.83,Frequent
102963,2016-06-14,4,121.7,160,30.42,Regular
102964,2016-05-05,6,119.0,200,19.83,Regular
102965,2016-08-22,5,161.01,91,32.2,Regular
102966,2016-08-28,4,104.75,85,26.19,Regular
102967,2016-10-13,4,90.49,39,22.62,Regular
102968,2016-09-18,6,297.38,64,49.56,Regular
102969,2016-07-29,2,120.39,115,60.2,Occasional
102970,2016-11-02,5,178.31,19,35.66,Regular
102971,2016-05-23,6,192.83,182,32.14,Regular
102972,2016-06-14,4,94.8,160,23.7,Regular
102973,2016-11-14,8,366.66,7,45.83,Regular
102974,2016-11-03,9,318.2,18,35.36,Regular
102975,2015-03-11,1,28.48,621,28.48,One-time
102976,2014-12-19,4,146.76,703,36.69,Regular
102977,2016-08-16,5,121.78,97,24.36,Regular
102978,2016-08-24,3,98.25,89,32.75,Occasional
102979,2016-05-20,4,164.1,185,41.02,Regular
102980,2016-03-23,7,253.5,243,36.21,Regular
102981,2016-11-12,7,316.98,9,45.28,Regular
102982,2016-09-11,6,135.9,71,22.65,Regular
102983,2016-09-30,6,177.94,52,29.66,Regular
102984,2015-10-13,2,67.95,405,33.98,Occasional
102985,2016-03-21,6,192.25,245,32.04,Regular
102986,2015-12-04,3,63.01,353,21.0,Occasional
102987,2016-09-22,4,150.06,60,37.52,Regular
102988,2016-10-24,10,489.81,28,48.98,Regular
102989,2016-06-12,3,67.91,162,22.64,Occasional
102990,2016-10-09,11,280.2,43,25.47,Frequent
102991,2016-09-25,4,66.34,57,16.58,Regular
102992,2016-05-25,5,112.2,180,22.44,Regular
102993,2016-10-13,2,62.29,39,31.15,Occasional
102994,2016-09-13,9,310.13,69,34.46,Regular
102995,2014-06-30,1,5.0,875,5.0,One-time
102996,2015-11-26,6,211.57,361,35.26,Regular
102997,2016-07-16,2,56.81,128,28.4,Occasional
102998,2016-04-05,9,200.71,230,22.3,Regular
102999,2016-08-22,5,160.56,91,32.11,Regular
103000,2016-06-20,9,309.98,154,34.44,Regular
103001,2016-10-02,5,182.41,50,36.48,Regular
103002,2016-11-05,7,170.0,16,24.29,Regular
103003,2016-11-12,5,117.46,9,23.49,Regular
103004,2016-07-04,11,661.68,140,60.15,Frequent
103005,2016-11-14,8,273.92,7,34.24,Regular
103006,2016-11-04,4,83.49,17,20.87,Regular
103007,2016-02-26,10,292.74,269,29.27,Regular
103008,2016-10-08,11,293.0,44,26.64,Frequent
103009,2015-11-25,5,189.46,362,37.89,Regular
103010,2016-10-25,8,344.65,27,43.08,Regular
103011,2016-01-07,6,184.18,319,30.7,Regular
103012,2014-10-08,2,54.39,775,27.2,Occasional
103013,2016-09-03,4,118.94,79,29.74,Regular
103014,2016-11-07,3,90.62,14,30.21,Occasional
103015,2016-08-24,5,170.01,89,34.0,Regular
103016,2016-07-23,5,172.59,121,34.52,Regular
103017,2016-10-18,8,184.9,34,23.11,Regular
103018,2014-06-05,2,45.68,900,22.84,Occasional
103019,2016-08-29,9,201.34,84,22.37,Regular
103020,2016-07-23,6,251.69,121,41.95,Regular
103021,2016-11-17,9,325.64,4,36.18,Regular
103022,2016-06-08,4,155.09,166,38.77,Regular
103023,2016-09-02,7,291.19,80,41.6,Regular
103024,2016-11-17,7,162.43,4,23.2,Regular
103025,2016-05-12,5,237.36,193,47.47,Regular
103026,2016-09-12,3,111.03,70,37.01,Occasional
103027,2016-10-25,6,154.04,27,25.67,Regular
103028,2016-06-26,4,80.41,148,20.1,Regular
103029,2016-02-26,3,136.37,269,45.46,Occasional
103030,2016-07-31,7,223.35,113,31.91,Regular
103031,2016-10-24,6,166.9,28,27.82,Regular
103032,2016-05-30,9,205.71,175,22.86,Regular
103033,2016-10-25,12,481.17,27,40.1,Frequent
103034,2016-06-11,6,296.2,163,49.37,Regular
103035,2016-03-05,6,238.95,261,39.82,Regular
103036,2016-11-17,8,217.29,4,27.16,Regular
103037,2016-02-29,7,186.25,266,26.61,Regular
103038,2016-07-22,4,103.93,122,25.98,Regular
103039,2014-11-10,3,137.47,742,45.82,Occasional
103040,2016-05-03,9,452.14,202,50.24,Regular
103041,2015-09-17,7,390.3,431,55.76,Regular
103042,2016-07-30,7,325.23,114,46.46,Regular
103043,2016-09-12,5,122.9,70,24.58,Regular
103044,2016-09-03,4,89.56,79,22.39,Regular
103045,2016-07-07,1,79.71,137,79.71,One-time
103046,2016-02-04,4,379.41,291,94.85,Regular
103047,2015-12-27,4,192.07,330,48.02,Regular
103048,2016-08-02,2,48.41,111,24.2,Occasional
103049,2016-10-30,10,384.16,22,38.42,Regular
103050,2016-11-05,6,117.28,16,19.55,Regular
103051,2016-01-20,6,306.1,306,51.02,Regular
103052,2016-08-18,8,328.14,95,41.02,Regular
103053,2016-03-31,5,129.29,235,25.86,Regular
103054,2016-04-21,6,241.13,214,40.19,Regular
103055,2016-08-18,2,45.31,95,22.66,Occasional
103056,2014-04-03,2,78.07,963,39.03,Occasional
103057,2016-10-25,5,95.75,27,19.15,Regular
103058,2016-06-19,5,197.46,155,39.49,Regular
103059,2016-09-02,15,338.87,80,22.59,Frequent
103060,2016-05-13,10,467.93,192,46.79,Regular
103061,2016-09-23,4,182.7,59,45.68,Regular
103062,2016-01-11,5,151.45,315,30.29,Regular
103063,2016-11-19,4,134.83,2,33.71,Regular
103064,2015-10-21,3,74.25,397,24.75,Occasional
103065,2016-07-29,8,227.19,115,28.4,Regular
103066,2016-08-02,4,138.86,111,34.72,Regular
103067,2016-06-01,6,200.15,173,33.36,Regular
103068,2016-08-15,4,103.34,98,25.84,Regular
103069,2016-07-09,11,404.86,135,36.81,Frequent
103070,2016-04-22,10,530.2,213,53.02,Regular
103071,2016-07-09,10,398.86,135,39.89,Regular
103072,2016-10-11,5,113.21,41,22.64,Regular
103073,2016-07-22,8,191.74,122,23.97,Regular
103074,2016-09-07,5,98.62,75,19.72,Regular
103075,2015-09-20,4,176.42,428,44.1,Regular
103076,2016-06-29,8,178.94,145,22.37,Regular
103077,2016-11-04,7,340.29,17,48.61,Regular
103078,2015-09-02,8,193.22,446,24.15,Regular
103079,2016-11-11,11,331.21,10,30.11,Frequent
103080,2016-05-20,5,209.21,185,41.84,Regular
103081,2016-05-31,4,157.34,174,39.34,Regular
103082,2016-11-19,10,448.52,2,44.85,Regular
103083,2014-09-26,3,154.9,787,51.63,Occasional
103084,2016-10-15,2,61.4,37,30.7,Occasional
103085,2016-08-06,11,429.32,107,39.03,Frequent
103086,2016-11-10,5,260.35,11,52.07,Regular
103087,2016-08-27,8,546.27,86,68.28,Regular
103088,2016-08-29,8,250.85,84,31.36,Regular
103089,2016-06-28,6,266.41,146,44.4,Regular
103090,2015-12-06,4,146.85,351,36.71,Regular
103091,2015-09-05,4,315.12,443,78.78,Regular
103092,2015-12-31,5,154.83,326,30.97,Regular
103093,2016-11-19,8,394.43,2,49.3,Regular
103094,2016-07-10,8,237.61,134,29.7,Regular
103095,2016-07-23,5,204.48,121,40.9,Regular
103096,2016-07-17,5,147.26,127,29.45,Regular
103097,2016-05-04,7,205.09,201,29.3,Regular
103098,2016-06-01,6,137.46,173,22.91,Regular
103099,2016-11-07,5,204.7,14,40.94,Regular
103100,2015-11-06,3,75.59,381,25.2,Occasional
103101,2016-10-11,5,157.55,41,31.51,Regular
103102,2016-10-17,6,153.84,35,25.64,Regular
103103,2016-09-05,7,303.45,77,43.35,Regular
103104,2016-11-02,6,267.37,19,44.56,Regular
103105,2016-07-08,9,245.16,136,27.24,Regular
103106,2016-04-17,3,63.75,218,21.25,Occasional
103107,2015-07-15,2,68.18,495,34.09,Occasional
103108,2014-12-07,2,55.85,715,27.92,Occasional
103109,2016-02-09,9,301.46,286,33.5,Regular
103110,2016-09-08,7,226.37,74,32.34,Regular
103111,2015-08-27,5,163.35,452,32.67,Regular
103112,2016-06-29,4,131.27,145,32.82,Regular
103113,2016-09-24,7,233.6,58,33.37,Regular
103114,2016-10-03,8,373.38,49,46.67,Regular
103115,2015-07-12,1,26.15,498,26.15,One-time
103116,2016-10-14,6,193.96,38,32.33,Regular
103117,2016-10-12,7,122.38,40,17.48,Regular
103118,2016-07-26,8,295.45,118,36.93,Regular
103119,2016-07-21,6,144.42,123,24.07,Regular
103120,2016-11-16,9,332.92,5,36.99,Regular
103121,2016-10-07,12,366.04,45,30.5,Frequent
103122,2016-03-24,3,97.93,242,32.64,Occasional
103123,2016-10-15,3,67.75,37,22.58,Occasional
103124,2016-05-29,6,214.48,176,35.75,Regular
103125,2016-05-08,5,353.23,197,70.65,Regular
103126,2016-11-09,7,213.35,12,30.48,Regular
103127,2016-01-13,5,149.51,313,29.9,Regular
103128,2016-11-11,5,137.59,10,27.52,Regular
103129,2016-10-05,6,165.89,47,27.65,Regular
103130,2016-06-02,6,236.2,172,39.37,Regular
103131,2016-09-29,5,233.99,53,46.8,Regular
103132,2016-10-13,7,285.5,39,40.79,Regular
103133,2016-03-25,2,117.98,241,58.99,Occasional
103134,2016-09-04,9,450.74,78,50.08,Regular
103135,2016-02-15,8,392.19,280,49.02,Regular
103136,2016-01-29,4,202.08,297,50.52,Regular
103137,2016-11-02,6,156.3,19,26.05,Regular
103138,2016-05-22,8,194.64,183,24.33,Regular
103139,2016-01-28,4,139.9,298,34.98,Regular
103140,,0,0.0,1054,0.0,No Donation
103141,2015-09-12,3,62.64,436,20.88,Occasional
103142,2016-04-13,6,280.36,222,46.73,Regular
103143,2016-11-15,7,297.05,6,42.44,Regular
103144,2016-04-30,4,282.97,205,70.74,Regular
103145,2016-03-03,4,104.21,263,26.05,Regular
103146,2015-08-17,5,181.61,462,36.32,Regular
103147,2015-07-25,5,143.97,485,28.79,Regular
103148,2016-10-14,7,213.86,38,30.55,Regular
103149,2016-06-18,6,147.25,156,24.54,Regular
103150,2016-08-18,6,115.49,95,19.25,Regular
103151,2016-11-06,2,91.34,15,45.67,Occasional
103152,2015-05-29,2,48.25,542,24.12,Occasional
103153,2016-09-15,6,160.08,67,26.68,Regular
103154,2016-09-13,9,388.6,69,43.18,Regular
103155,2016-06-18,4,121.98,156,30.5,Regular
103156,2016-10-15,5,214.47,37,42.89,Regular
103157,2016-10-18,4,76.76,34,19.19,Regular
103158,2016-03-31,5,160.9,235,32.18,Regular
103159,2016-10-16,4,205.13,36,51.28,Regular
103160,2016-08-31,4,133.18,82,33.3,Regular
103161,2015-07-22,5,129.58,488,25.92,Regular
103162,2016-10-26,10,368.5,26,36.85,Regular
103163,2016-08-21,5,257.4,92,51.48,Regular
103164,2016-09-16,7,280.8,66,40.11,Regular
103165,2016-08-25,9,367.42,88,40.82,Regular
103166,2016-08-28,5,149.92,85,29.98,Regular
103167,2016-04-23,5,168.92,212,33.78,Regular
103168,2016-05-26,4,97.49,179,24.37,Regular
103169,2016-10-25,8,113.03,27,14.13,Regular
103170,2016-03-19,5,224.22,247,44.84,Regular
103171,2016-07-22,8,298.34,122,37.29,Regular
103172,2016-08-15,7,286.67,98,40.95,Regular
103173,2016-09-19,6,137.13,63,22.86,Regular
103174,2016-09-06,9,308.22,76,34.25,Regular
103175,2016-05-16,6,280.86,189,46.81,Regular
103176,2016-06-30,5,117.91,144,23.58,Regular
103177,2016-06-02,9,538.0,172,59.78,Regular
103178,2016-08-01,9,273.11,112,30.35,Regular
103179,2016-10-12,5,274.73,40,54.95,Regular
103180,2015-11-20,5,167.16,367,33.43,Regular
103181,2015-04-09,2,65.86,592,32.93,Occasional
103182,2015-07-09,6,223.66,501,37.28,Regular
103183,2016-08-24,4,166.2,89,41.55,Regular
103184,2016-09-26,7,181.69,56,25.96,Regular
103185,2016-09-19,7,232.95,63,33.28,Regular
103186,,0,0.0,1054,0.0,No Donation
103187,2016-03-25,7,160.95,241,22.99,Regular
103188,2016-11-08,15,353.14,13,23.54,Frequent
103189,2016-03-25,6,262.64,241,43.77,Regular
103190,2016-07-20,7,247.33,124,35.33,Regular
103191,2016-11-12,9,310.65,9,34.52,Regular
103192,2016-10-28,4,125.66,24,31.42,Regular
103193,2016-08-01,7,206.97,112,29.57,Regular
103194,2016-07-09,7,314.95,135,44.99,Regular
103195,2016-05-06,8,229.4,199,28.67,Regular
103196,2016-11-15,9,393.91,6,43.77,Regular
103197,2014-11-28,2,66.24,724,33.12,Occasional
103198,2016-05-04,6,257.9,201,42.98,Regular
103199,2016-10-17,7,461.1,35,65.87,Regular
103200,2016-07-31,10,410.04,113,41.0,Regular
103201,2015-10-11,3,87.3,407,29.1,Occasional
103202,2016-04-26,6,186.69,209,31.12,Regular
103203,2016-06-26,3,78.28,148,26.09,Occasional
103204,2015-07-19,5,151.87,491,30.37,Regular
103205,2015-03-21,5,153.22,611,30.64,Regular
103206,2015-12-31,5,223.32,326,44.66,Regular
103207,2016-03-22,4,242.27,244,60.57,Regular
103208,2016-07-19,8,184.88,125,23.11,Regular
103209,2016-08-26,6,133.33,87,22.22,Regular
103210,2016-09-05,6,149.44,77,24.91,Regular
103211,2016-04-10,1,61.01,225,61.01,One-time
103212,2016-10-12,4,99.89,40,24.97,Regular
103213,2016-11-01,6,286.86,20,47.81,Regular
103214,2016-11-02,6,178.06,19,29.68,Regular
103215,2016-08-07,4,142.25,106,35.56,Regular
103216,2016-11-06,8,285.08,15,35.64,Regular
103217,2016-09-02,10,520.94,80,52.09,Regular
103218,2016-02-05,7,280.95,290,40.14,Regular
103219,2016-05-23,8,138.34,182,17.29,Regular
103220,2015-08-28,4,157.36,451,39.34,Regular
103221,2016-05-10,7,169.94,195,24.28,Regular
103222,2016-10-02,6,227.76,50,37.96,Regular
103223,2016-03-17,6,293.63,249,48.94,Regular
103224,2015-03-15,2,262.95,617,131.48,Occasional
103225,2016-06-10,6,451.46,164,75.24,Regular
103226,2016-11-18,4,124.73,3,31.18,Regular
103227,2016-02-18,2,94.85,277,47.42,Occasional
103228,2016-09-26,6,298.66,56,49.78,Regular
103229,2016-09-04,9,435.46,78,48.38,Regular
103230,2016-10-11,5,235.94,41,47.19,Regular
103231,2016-02-05,1,16.62,290,16.62,One-time
103232,2015-12-12,5,131.6,345,26.32,Regular
103233,2015-10-04,2,95.8,414,47.9,Occasional
103234,2015-11-22,5,141.6,365,28.32,Regular
103235,2016-01-08,6,156.23,318,26.04,Regular
103236,2015-03-02,3,43.58,630,14.53,Occasional
103237,2015-12-24,6,265.92,333,44.32,Regular
103238,2016-10-09,9,364.53,43,40.5,Regular
103239,2016-10-17,5,107.31,35,21.46,Regular
103240,2016-01-03,4,76.2,323,19.05,Regular
103241,2015-10-14,3,150.96,404,50.32,Occasional
103242,2015-08-23,3,69.57,456,23.19,Occasional
103243,2016-09-13,10,269.09,69,26.91,Regular
103244,2016-08-26,6,297.95,87,49.66,Regular
103245,2016-08-31,5,73.02,82,14.6,Regular
103246,2016-01-16,2,70.34,310,35.17,Occasional
103247,2016-10-21,4,146.87,31,36.72,Regular
103248,2016-04-26,2,77.53,209,38.76,Occasional
103249,2016-08-31,9,174.38,82,19.38,Regular
103250,2016-04-19,8,338.74,216,42.34,Regular
103251,2016-11-06,10,317.74,15,31.77,Regular
103252,2016-03-02,8,328.1,264,41.01,Regular
103253,2016-09-06,4,163.98,76,41.0,Regular
103254,2016-10-09,4,199.0,43,49.75,Regular
103255,2016-06-18,3,106.54,156,35.51,Occasional
103256,2016-11-03,7,199.73,18,28.53,Regular
103257,2014-12-06,4,119.64,716,29.91,Regular
103258,2015-10-30,3,93.98,388,31.33,Occasional
103259,2016-01-25,7,199.37,301,28.48,Regular
103260,2015-12-27,1,97.78,330,97.78,One-time
103261,2016-05-24,5,165.29,181,33.06,Regular
103262,2016-06-30,10,375.98,144,37.6,Regular
103263,2016-09-10,4,137.57,72,34.39,Regular
103264,2016-09-19,5,129.67,63,25.93,Regular
103265,2016-10-14,4,83.66,38,20.92,Regular
103266,2016-04-19,5,157.26,216,31.45,Regular
103267,2016-10-20,8,274.52,32,34.32,Regular
103268,2016-10-04,8,262.7,48,32.84,Regular
103269,2016-06-09,5,91.26,165,18.25,Regular
103270,2016-08-12,6,308.2,101,51.37,Regular
103271,2015-11-10,5,186.11,377,37.22,Regular
103272,2016-06-10,4,111.65,164,27.91,Regular
103273,2016-01-26,3,112.69,300,37.56,Occasional
103274,2016-04-08,5,389.26,227,77.85,Regular
103275,2015-10-13,4,82.77,405,20.69,Regular
103276,2016-11-04,8,318.14,17,39.77,Regular
103277,2016-02-07,7,391.51,288,55.93,Regular
103278,2015-08-23,4,98.1,456,24.52,Regular
103279,2016-06-04,7,403.86,170,57.69,Regular
103280,2015-01-10,6,312.36,681,52.06,Regular
103281,2016-04-24,3,61.3,211,20.43,Occasional
103282,2016-04-20,4,93.64,215,23.41,Regular
103283,2016-07-17,8,381.14,127,47.64,Regular
103284,2016-11-02,4,109.98,19,27.49,Regular
103285,2016-09-28,6,280.8,54,46.8,Regular
103286,2016-11-13,7,217.73,8,31.1,Regular
103287,2016-09-12,7,285.79,70,40.83,Regular
103288,2016-07-23,5,161.13,121,32.23,Regular
103289,2016-10-03,7,386.66,49,55.24,Regular
103290,2016-09-15,7,220.91,67,31.56,Regular
103291,2016-10-16,3,50.07,36,16.69,Occasional
103292,2016-02-06,3,104.45,289,34.82,Occasional
103293,2015-07-19,6,126.71,491,21.12,Regular
103294,2016-05-06,9,484.29,199,53.81,Regular
103295,2016-11-18,5,217.64,3,43.53,Regular
103296,2016-09-15,8,323.77,67,40.47,Regular
103297,2016-09-23,4,148.4,59,37.1,Regular
103298,2015-12-08,7,252.35,349,36.05,Regular
103299,2016-04-16,6,262.6,219,43.77,Regular
103300,2016-11-06,7,164.93,15,23.56,Regular
103301,2016-04-12,10,450.64,223,45.06,Regular
103302,2016-06-03,4,115.68,171,28.92,Regular
103303,2016-10-26,6,235.94,26,39.32,Regular
103304,2016-09-30,7,388.45,52,55.49,Regular
103305,2016-08-08,6,308.28,105,51.38,Regular
103306,2016-04-22,4,45.05,213,11.26,Regular
103307,2015-10-03,2,146.47,415,73.24,Occasional
103308,2016-10-16,8,385.6,36,48.2,Regular
103309,2016-01-03,5,134.28,323,26.86,Regular
103310,2016-04-03,5,220.87,232,44.17,Regular
103311,2016-08-21,4,111.89,92,27.97,Regular
103312,2016-08-25,3,190.67,88,63.56,Occasional
103313,2015-03-22,4,112.19,610,28.05,Regular
103314,2016-09-23,4,79.86,59,19.96,Regular
103315,2016-11-11,10,378.37,10,37.84,Regular
103316,2016-09-29,5,204.24,53,40.85,Regular
103317,2016-07-31,3,73.65,113,24.55,Occasional
103318,2016-10-21,11,592.21,31,53.84,Frequent
103319,2016-10-18,7,181.41,34,25.92,Regular
103320,2016-09-12,3,82.14,70,27.38,Occasional
103321,2016-08-29,5,359.19,84,71.84,Regular
103322,2016-01-09,7,269.37,317,38.48,Regular
103323,2016-10-29,7,178.55,23,25.51,Regular
103324,2015-05-03,3,107.13,568,35.71,Occasional
103325,2016-09-28,5,308.34,54,61.67,Regular
103326,2015-07-03,4,191.39,507,47.85,Regular
103327,2016-08-27,9,397.93,86,44.21,Regular
103328,2015-10-10,5,186.1,408,37.22,Regular
103329,2016-04-28,9,332.08,207,36.9,Regular
103330,2016-09-04,9,303.93,78,33.77,Regular
103331,2016-01-04,5,87.8,322,17.56,Regular
103332,2016-09-29,8,297.06,53,37.13,Regular
103333,2016-03-30,5,213.46,236,42.69,Regular
103334,2016-10-07,10,463.59,45,46.36,Regular
103335,2016-08-25,10,243.57,88,24.36,Regular
103336,2016-07-14,6,269.06,130,44.84,Regular
103337,2016-06-02,5,276.05,172,55.21,Regular
103338,2016-10-02,8,256.04,50,32.01,Regular
103339,2016-10-12,2,43.26,40,21.63,Occasional
103340,2016-05-31,9,923.41,174,102.6,Regular
103341,2016-05-14,7,240.32,191,34.33,Regular
103342,2016-08-09,7,191.96,104,27.42,Regular
103343,2016-04-01,4,160.87,234,40.22,Regular
103344,2016-02-16,9,303.33,279,33.7,Regular
103345,2016-10-09,6,206.72,43,34.45,Regular
103346,2016-10-07,7,285.18,45,40.74,Regular
103347,2015-12-08,3,64.19,349,21.4,Occasional
103348,2015-06-24,5,157.4,516,31.48,Regular
103349,2015-08-09,8,284.41,470,35.55,Regular
103350,2015-03-21,5,117.05,611,23.41,Regular
103351,2016-10-08,8,408.94,44,51.12,Regular
103352,2016-11-16,3,107.18,5,35.73,Occasional
103353,2016-09-19,10,207.51,63,20.75,Regular
103354,2016-08-03,12,499.07,110,41.59,Frequent
103355,2016-02-17,5,318.63,278,63.73,Regular
103356,2016-08-18,4,166.05,95,41.51,Regular
103357,2015-10-02,5,188.86,416,37.77,Regular
103358,2016-01-30,4,100.92,296,25.23,Regular
103359,2016-04-07,4,117.36,228,29.34,Regular
103360,2015-12-31,9,300.77,326,33.42,Regular
103361,2016-05-24,9,334.1,181,37.12,Regular
103362,2016-01-13,5,126.73,313,25.35,Regular
103363,2016-06-20,8,194.63,154,24.33,Regular
103364,2016-09-02,8,212.59,80,26.57,Regular
103365,2016-07-09,10,366.72,135,36.67,Regular
103366,2015-11-14,7,241.42,373,34.49,Regular
103367,2016-08-15,4,98.47,98,24.62,Regular
103368,2016-09-20,9,507.42,62,56.38,Regular
103369,2016-06-08,5,151.77,166,30.35,Regular
103370,2015-12-01,6,258.67,356,43.11,Regular
103371,2015-12-07,2,24.92,350,12.46,Occasional
103372,2016-10-22,7,413.49,30,59.07,Regular
103373,2016-01-04,7,200.05,322,28.58,Regular
103374,2016-05-17,2,109.2,188,54.6,Occasional
103375,2016-08-25,8,193.54,88,24.19,Regular
103376,2016-10-10,15,517.46,42,34.5,Frequent
103377,2015-11-10,7,330.14,377,47.16,Regular
103378,2016-01-25,5,145.04,301,29.01,Regular
103379,2016-10-08,10,295.1,44,29.51,Regular
103380,2016-04-30,1,39.14,205,39.14,One-time
103381,2016-09-21,10,544.3,61,54.43,Regular
103382,2016-07-23,10,227.1,121,22.71,Regular
103383,2016-01-31,8,217.49,295,27.19,Regular
103384,2016-01-02,4,104.86,324,26.22,Regular
103385,2016-02-02,2,18.7,293,9.35,Occasional
103386,2016-07-27,5,276.06,117,55.21,Regular
103387,2015-12-06,6,145.19,351,24.2,Regular
103388,2015-06-24,7,319.26,516,45.61,Regular
103389,2016-03-29,8,348.33,237,43.54,Regular
103390,2016-05-21,9,280.83,184,31.2,Regular
103391,2016-06-25,6,265.57,149,44.26,Regular
103392,2016-09-24,7,210.77,58,30.11,Regular
103393,2016-09-05,7,168.53,77,24.08,Regular
103394,2016-10-11,3,241.12,41,80.37,Occasional
103395,2016-05-07,9,240.37,198,26.71,Regular
103396,2016-05-03,6,211.63,202,35.27,Regular
103397,2015-05-02,4,165.11,569,41.28,Regular
103398,2016-09-30,6,157.82,52,26.3,Regular
103399,2016-06-11,3,73.88,163,24.63,Occasional
103400,2016-10-08,7,199.09,44,28.44,Regular
103401,2016-04-16,7,310.51,219,44.36,Regular
103402,2016-06-08,5,207.11,166,41.42,Regular
103403,2016-08-04,4,246.27,109,61.57,Regular
103404,2016-05-19,4,122.96,186,30.74,Regular
103405,2016-04-04,6,145.12,231,24.19,Regular
103406,2016-10-04,10,427.91,48,42.79,Regular
103407,2016-02-06,3,97.05,289,32.35,Occasional
103408,2016-10-13,14,730.22,39,52.16,Frequent
103409,2016-11-15,7,337.54,6,48.22,Regular
103410,2015-10-10,4,77.18,408,19.3,Regular
103411,2016-08-28,13,347.02,85,26.69,Frequent
103412,2016-04-24,9,366.09,211,40.68,Regular
103413,2016-02-21,10,261.49,274,26.15,Regular
103414,2016-08-31,6,204.86,82,34.14,Regular
103415,2016-05-16,9,250.33,189,27.81,Regular
103416,2016-03-13,2,86.6,253,43.3,Occasional
103417,2015-08-14,6,213.38,465,35.56,Regular
103418,,0,0.0,1054,0.0,No Donation
103419,2016-08-12,5,240.35,101,48.07,Regular
103420,2016-09-19,9,267.5,63,29.72,Regular
103421,2016-08-19,5,218.96,94,43.79,Regular
