donor_id,donor_age,donor_gender,donor_country,donor_type,registration_date,last_donation_date,frequency,monetary,average_donation,recency,r_score,f_score,m_score,rfm_score,recency_log,frequency_log,monetary_log,cluster_id,segment_name,segment_color,engagement_strategy
102448,52,Female,Kenya,Individual,2015-04-29,2016-09-26,7,297.34,42.48,56,4,4,4,444,4.04305126783455,2.0794415416798357,5.698233775725784,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102449,59,Female,Nicaragua,Small Business,2014-01-06,2016-06-08,9,295.75,32.86,166,3,5,4,354,5.117993812416755,2.302585092994046,5.692890033489777,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102450,27,Female,Pakistan,Individual,2015-03-26,2015-11-21,4,118.55,29.64,366,1,2,2,122,5.905361848054571,1.6094379124341003,4.783734693904334,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102451,62,Male,Philippines,Small Business,2014-08-15,2016-08-05,7,214.29,30.61,108,3,4,3,343,4.6913478822291435,2.0794415416798357,5.371985956473237,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102452,65,Female,Nepal,Individual,2014-09-09,2016-06-24,11,377.36,34.31,150,3,5,5,355,5.017279836814924,2.4849066497880004,5.9358461233449695,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102453,23,Male,Rwanda,Individual,2015-12-10,2016-05-06,6,207.89,34.65,199,2,3,3,233,5.298317366548036,1.9459101490553132,5.341807797622565,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102454,42,Other,Cambodia,Individual,2014-06-21,2016-01-17,5,152.08,30.42,309,1,2,2,122,5.736572297479192,1.791759469228055,5.0309606605575015,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102455,61,Male,Ecuador,Small Business,2014-11-26,2015-11-16,4,166.38,41.6,371,1,2,3,123,5.918893854273146,1.6094379124341003,5.120266676604728,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102456,43,Male,Cambodia,Individual,2015-02-07,2016-06-11,5,133.45,26.69,163,3,2,2,322,5.099866427824199,1.791759469228055,4.901192382714874,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102457,62,Female,India,Individual,2014-03-05,2016-04-22,2,122.4,61.2,213,2,1,2,212,5.365976015021851,1.0986122886681098,4.8154311114712876,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102458,67,Male,Philippines,Individual,2015-12-20,2016-02-25,8,204.85,25.61,270,2,5,3,253,5.602118820879701,2.1972245773362196,5.327147748215913,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102459,43,Male,Uganda,NGO,2016-02-21,2016-06-04,4,75.42,18.86,170,2,2,1,221,5.14166355650266,1.6094379124341003,4.336244442018754,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102460,21,Female,Kenya,Individual,2015-07-27,2016-09-04,4,238.36,59.59,78,4,2,4,424,4.3694478524670215,1.6094379124341003,5.477968694786113,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102461,36,Male,Uganda,Individual,2014-01-30,2015-12-21,6,141.42,23.57,336,1,3,2,132,5.820082930352362,1.9459101490553132,4.958780438553979,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102462,29,Male,Uganda,Individual,2016-03-17,2016-09-09,7,243.65,34.81,73,4,4,4,444,4.30406509320417,2.0794415416798357,5.499828617735132,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102463,43,Female,Philippines,Individual,2015-04-03,2015-12-27,6,136.21,22.7,330,1,3,2,132,5.802118375377063,1.9459101490553132,4.9215125989330835,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102464,49,Male,Madagascar,Corporate,2014-10-01,2016-05-18,7,299.54,42.79,187,2,4,5,245,5.236441962829949,2.0794415416798357,5.705580856597581,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102465,42,Male,Philippines,Individual,2016-08-28,2016-08-31,6,167.95,27.99,82,4,3,3,433,4.418840607796598,1.9459101490553132,5.129602813160299,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102466,28,Male,Philippines,Small Business,2016-05-30,2016-01-17,9,336.65,37.41,309,1,5,5,155,5.736572297479192,2.302585092994046,5.822009856020851,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102467,33,Male,El Salvador,Small Business,2015-03-28,2015-04-05,1,85.48,85.48,596,1,1,1,111,6.391917113392602,0.6931471805599453,4.4599131733309525,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
102468,54,Male,Tajikistan,Individual,2015-03-31,2016-11-13,5,174.87,34.97,8,5,2,3,523,2.1972245773362196,1.791759469228055,5.169745085748273,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102469,19,Male,Philippines,Small Business,2016-07-23,2015-09-04,5,144.46,28.89,444,1,2,2,122,6.09807428216624,1.791759469228055,4.979901134726394,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102470,29,Female,Peru,Corporate,2014-07-16,2016-07-06,9,187.13,20.79,138,3,5,3,353,4.9344739331306915,2.302585092994046,5.237133213223039,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102471,65,Female,Bolivia,Small Business,2015-02-24,2016-11-10,5,94.35,18.87,11,5,2,1,521,2.4849066497880004,1.791759469228055,4.557554332046428,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102472,23,Male,Philippines,Individual,2015-08-08,2016-06-02,6,308.85,51.47,172,2,3,5,235,5.153291594497779,1.9459101490553132,5.7360883094081165,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102473,39,Male,Burundi,Individual,2014-12-22,2016-11-09,5,140.65,28.13,12,5,2,2,522,2.5649493574615367,1.791759469228055,4.953359226276525,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102474,28,Female,Kenya,NGO,2014-11-20,2016-10-28,6,180.14,30.02,24,5,3,3,533,3.2188758248682006,1.9459101490553132,5.199270212946803,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102475,23,Female,Nicaragua,Individual,2014-04-21,2016-05-30,6,224.9,37.48,175,2,3,4,234,5.170483995038151,1.9459101490553132,5.420092423473958,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102476,40,Male,Philippines,Small Business,2014-10-01,2016-03-27,5,245.65,49.13,239,2,2,4,224,5.480638923341991,1.791759469228055,5.507970327679748,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102477,45,Male,Vietnam,Individual,2015-01-03,2016-10-02,8,212.31,26.54,50,4,5,3,453,3.9318256327243257,2.1972245773362196,5.3627465067037265,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102478,27,Male,Palestine,Individual,2016-05-08,2016-10-18,8,210.79,26.35,34,5,5,3,553,3.5553480614894135,2.1972245773362196,5.35559521769951,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102479,22,Female,Philippines,NGO,2014-12-12,2016-09-06,9,303.92,33.77,76,4,5,5,455,4.343805421853684,2.302585092994046,5.720049447120073,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102480,25,Female,Philippines,Individual,2014-06-15,2016-10-20,4,136.86,34.22,32,5,2,2,522,3.4965075614664802,1.6094379124341003,4.926238677457506,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102481,52,Female,Kenya,Individual,2016-05-17,2016-04-15,9,351.85,39.09,220,2,5,5,255,5.3981627015177525,2.302585092994046,5.86604303744684,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102482,63,Male,Philippines,Small Business,2014-12-27,2016-10-18,8,476.62,59.58,34,5,5,5,555,3.5553480614894135,2.1972245773362196,6.168815437248516,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102483,27,Male,Ukraine,NGO,2016-07-31,2016-08-11,4,108.21,27.05,102,3,2,1,321,4.634728988229636,1.6094379124341003,4.693272634209637,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102484,34,Male,Colombia,Individual,2014-04-23,2016-08-03,9,266.41,29.6,110,3,5,4,354,4.709530201312334,2.302585092994046,5.588783061126403,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102485,36,Male,Tajikistan,NGO,2014-01-23,2016-04-07,8,206.06,25.76,228,2,5,3,253,5.43372200355424,2.1972245773362196,5.333008606337967,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102486,37,Male,Haiti,Small Business,2016-08-02,2016-09-02,5,170.41,34.08,80,4,2,3,423,4.394449154672439,1.791759469228055,5.144058347518966,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102487,30,Female,Samoa,NGO,2014-04-12,2015-03-16,1,39.49,39.49,616,1,1,1,111,6.424869023905388,0.6931471805599453,3.7010550300440697,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
102488,20,Male,Rwanda,Individual,2014-01-10,2015-01-07,2,99.41,49.7,684,1,1,1,111,6.529418838262226,1.0986122886681098,4.609261803891345,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
102489,45,Female,Kenya,Individual,2015-10-22,2016-11-01,6,249.7,41.62,20,5,3,4,534,3.044522437723423,1.9459101490553132,5.524257005164247,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102490,36,Male,Kenya,NGO,2014-11-22,2016-10-31,8,479.43,59.93,21,5,5,5,555,3.091042453358316,2.1972245773362196,6.174681536216069,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102491,36,Male,Kenya,NGO,2015-05-12,2016-08-26,4,128.55,32.14,87,4,2,2,422,4.477336814478207,1.6094379124341003,4.8640669070081195,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102492,32,Female,Kenya,Individual,2015-02-23,2016-02-27,10,385.08,38.51,268,2,5,5,255,5.594711379601839,2.3978952727983707,5.956044601876721,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102493,67,Female,El Salvador,Individual,2014-11-01,2016-10-17,2,56.65,28.32,35,5,1,1,511,3.58351893845611,1.0986122886681098,4.054390246715068,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
102494,50,Male,Philippines,Individual,2015-05-09,2016-08-08,10,388.67,38.87,105,3,5,5,355,4.663439094112067,2.3978952727983707,5.965300227087302,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102495,40,Female,El Salvador,Small Business,2014-09-24,2016-02-28,3,176.03,58.68,267,2,1,3,213,5.5909869805108565,1.3862943611198906,5.176319209737187,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102496,28,Male,Uganda,NGO,2014-08-19,2016-08-31,5,167.44,33.49,82,4,2,3,423,4.418840607796598,1.791759469228055,5.126579603293727,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102497,60,Male,Kenya,Individual,2014-08-19,2014-09-03,2,47.78,23.89,810,1,1,1,111,6.698268054115413,1.0986122886681098,3.887320392787774,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
102498,65,Male,Philippines,Individual,2014-05-02,2016-06-25,5,299.03,59.81,149,3,2,5,325,5.0106352940962555,1.791759469228055,5.703882469656534,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102499,19,Male,El Salvador,Individual,2015-06-23,2016-06-12,7,287.58,41.08,162,3,4,4,344,5.093750200806762,2.0794415416798357,5.66497234386911,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102500,67,Female,Cambodia,NGO,2015-07-17,2014-08-21,2,22.38,11.19,823,1,1,1,111,6.714170529909472,1.0986122886681098,3.1518809560439225,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
102501,55,Male,Bolivia,Individual,2014-01-19,2016-09-12,6,175.24,29.21,70,4,3,3,433,4.2626798770413155,1.9459101490553132,5.171846702494088,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102502,23,Female,Vietnam,Individual,2015-04-17,2016-06-01,8,350.58,43.82,173,2,5,5,255,5.159055299214529,2.1972245773362196,5.8624372813717445,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102503,57,Female,Philippines,Individual,2016-01-28,2016-09-14,4,97.12,24.28,68,4,2,1,421,4.23410650459726,1.6094379124341003,4.5861912193902885,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102504,23,Male,Philippines,Small Business,2014-01-02,2016-02-13,5,117.69,23.54,282,2,2,2,222,5.645446897643238,1.791759469228055,4.776515052068413,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102505,20,Male,Kenya,Individual,2014-11-05,2016-04-14,5,251.3,50.26,221,2,2,4,224,5.402677381872279,1.791759469228055,5.530618855647012,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102506,24,Male,Philippines,Individual,2016-09-11,2016-04-15,3,273.37,91.12,220,2,1,4,214,5.3981627015177525,1.3862943611198906,5.6144775604287664,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102507,42,Female,El Salvador,Individual,2015-03-14,2015-10-27,4,273.45,68.36,391,1,2,4,124,5.971261839790462,1.6094379124341003,5.614769094995898,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102508,50,Female,Kosovo,Corporate,2014-01-18,2016-07-18,6,146.28,24.38,126,3,3,2,332,4.844187086458591,1.9459101490553132,4.992335536924823,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102509,39,Female,Philippines,Individual,2015-06-25,2016-07-29,10,273.42,27.34,115,3,5,4,354,4.7535901911063645,2.3978952727983707,5.614659779493029,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102510,24,Male,Kenya,Individual,2015-02-26,2016-11-01,8,219.59,27.45,20,5,5,4,554,3.044522437723423,2.1972245773362196,5.39630577487624,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102511,28,Male,Bolivia,Individual,2014-08-05,2016-11-16,11,316.51,28.77,5,5,5,5,555,1.791759469228055,2.4849066497880004,5.760509313899748,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102512,63,Female,Peru,Individual,2014-03-17,2016-10-26,2,121.47,60.74,26,5,1,2,512,3.295836866004329,1.0986122886681098,4.807866102033196,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102513,69,Male,Philippines,Small Business,2016-06-24,2015-08-29,7,230.11,32.87,450,1,4,4,144,6.111467339502679,2.0794415416798357,5.442893787655279,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102514,57,Female,Philippines,Small Business,2016-04-12,2016-03-09,9,287.22,31.91,257,2,5,4,254,5.552959584921617,2.302585092994046,5.663724077410215,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102515,23,Male,Timor-Leste,Individual,2015-11-30,2016-07-07,8,354.95,44.37,137,3,5,5,355,4.927253685157205,2.1972245773362196,5.874790271549882,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
102516,61,Male,Philippines,NGO,2014-01-19,2016-11-06,4,146.48,36.62,15,5,2,2,522,2.772588722239781,1.6094379124341003,4.993692573365943,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102517,54,Female,Nicaragua,Individual,2016-06-10,2016-11-19,11,317.23,28.84,2,5,5,5,555,1.0986122886681098,2.4849066497880004,5.762774391786414,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
102518,45,Female,Guatemala,NGO,2015-05-01,2015-11-22,5,235.57,47.11,365,1,2,4,124,5.902633333401366,1.791759469228055,5.466244147224316,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102519,25,Female,Kenya,Individual,2015-05-03,2016-03-28,4,107.35,26.84,238,2,2,1,221,5.476463551931511,1.6094379124341003,4.685366727982368,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
102520,70,Male,Bolivia,Individual,2016-06-18,2016-10-28,7,144.95,20.71,24,5,4,2,542,3.2188758248682006,2.0794415416798357,4.983264097300124,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
